step,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18
628,-23.17511,-13.720772,-55.51481,-32.75244,-40.0,5.816593,35.552338,184.39091,-273.97284,40.0,17.832504,-7.299526,40.0,18.0,-18.0,1.8091888,-40.0,-18.0,-18.0
629,-3.9243546,38.478592,-7.694504,-25.046753,9.2724,3.6331635,-147.96463,-44.295593,-300.0,40.0,7.5944924,-6.2369213,28.304375,0.6676197,-8.374634,-26.586948,-7.6260834,-18.0,-18.0
630,17.309204,27.522293,55.06819,-17.297852,-3.938263,-76.2265,-127.39789,-137.49887,-300.0,40.0,16.89122,0.665658,-1.9705353,-18.0,-0.8156128,-12.177736,-30.453506,-18.0,-0.393219
631,2.00383,9.538384,-2.0523987,-11.854248,-8.380402,-35.58097,-64.056656,-46.42462,-300.0,40.0,27.001896,8.594116,40.0,18.0,0.414917,-13.842377,9.859116,9.145199,-5.615326
632,0.14657974,-16.367561,5.889038,-3.9274902,0.3734131,-3.683113,61.592117,-19.244644,-300.0,40.0,16.111618,-25.349506,40.0,18.0,-18.0,-39.54837,7.155426,18.0,-18.0
633,1.2188492,38.865105,29.685516,9.937988,0.30532837,13.7048645,-116.12401,-74.46219,-159.70056,40.0,-43.70511,-31.877028,7.953903,-0.111198425,-18.0,40.0,12.527817,18.0,1.952179
634,-6.3703957,37.44281,-20.305328,2.4641113,-6.341095,-5.5781326,-107.108444,40.26644,6.0533447,40.0,11.797817,12.78117,-8.229874,1.328743,-18.0,19.84665,40.0,-18.0,12.255524
635,7.8846703,6.871456,21.968689,-25.844238,40.0,24.918262,-182.19635,-30.492987,-62.36548,40.0,-21.583584,-0.34090328,-21.166916,7.12661,12.925079,32.377686,40.0,18.0,1.5864868
636,0.7192478,17.278915,-8.130035,0.2755127,-1.6755981,7.181305,-89.39339,-24.070103,-27.486145,40.0,1.6472073,-7.709049,-7.7686615,4.428604,-18.0,40.0,40.0,3.8354187,18.0
637,3.8011017,-7.713127,14.449097,8.366821,0.21646118,6.0206223,18.23748,2.9550476,13.879639,2.4425964,0.31723404,-16.220306,-9.661026,18.0,-1.3982239,-12.218342,-5.656664,2.983078,18.0
638,-10.699005,-5.807617,27.546997,2.484253,1.5239258,-14.714172,59.702965,-6.303467,11.139374,40.0,1.9318886,34.590126,-28.928757,18.0,6.886505,-9.06028,-40.0,-18.0,-18.0
639,2.3210754,10.619476,25.721619,7.17395,1.2009583,2.2814713,-12.2674265,-21.93052,-10.498474,-2.9501953,-15.35951,7.7873077,40.0,18.0,4.967499,23.575203,-37.187134,-18.0,9.086914
640,8.351135,-7.5807343,16.04773,28.04419,-7.724457,4.999076,4.085005,-17.50319,-22.295593,1.2615967,-2.6769257,16.462234,-5.9990845,-9.349632,18.0,3.3698807,-40.0,-18.0,8.937592
641,1.3898048,-11.122505,24.15387,39.124573,-5.2677917,0.22944546,14.018799,-21.3815,-32.497437,-0.82662964,-4.5537796,-18.97998,6.076599,-3.6766396,-9.1545105,-3.8385258,-0.7605133,2.7933655,18.0
642,10.176849,20.526947,-3.3015137,36.979126,-4.850189,-2.7394333,-29.695229,-2.0765991,-21.845215,5.1254883,-4.584755,2.0393143,-15.351364,-18.0,-3.3457336,2.2171087,10.812759,3.5616436,-4.764038
643,3.6702843,13.833086,14.803772,37.15686,17.333435,-8.420963,-1.9766846,-13.506173,-17.48169,-5.4266357,3.247326,1.698967,-2.0610046,1.0336449,-18.0,3.2366228,13.429321,18.0,18.0
644,-15.058594,-17.372612,40.06845,-300.0,-40.0,-34.184128,25.479195,-20.793213,-2.7062988,1.5758057,3.8166466,33.806297,-18.349915,-18.0,18.0,-8.8076935,40.0,-11.917448,-18.0
645,35.92501,12.453224,-46.01346,-297.44702,4.469696,-8.868175,6.952606,34.455475,-27.757446,6.4661865,19.589737,18.025846,-40.0,-2.0830688,13.924622,-7.3265953,36.137394,18.0,-18.0
646,4.381012,189.58287,-110.33246,-300.0,3.6207886,15.850716,-67.56026,20.622131,-11.192505,12.389526,-9.504281,-15.734631,3.7481308,-4.106838,14.634888,-4.201996,15.292099,1.6549263,-18.0
647,37.07833,11.98502,-81.45441,-267.83258,40.0,-1.324997,-2.6088867,27.607758,-9.317383,10.523865,-20.153408,-5.6657634,3.719925,-18.0,-9.219543,40.0,-40.0,-18.0,1.6234741
648,-1.6707649,139.72955,15.827972,-207.17468,40.0,17.097641,-51.261185,-29.754883,-8.375977,-3.743225,-38.794613,-40.0,17.273483,4.304447,-18.0,9.027821,-40.0,13.899256,18.0
649,-14.359879,127.45601,-125.12686,-206.94067,40.0,-4.291641,-40.87718,38.835632,18.40918,-11.678375,24.179867,-36.141106,4.7561874,-3.8314743,-18.0,-10.7787895,-40.0,-18.0,18.0
650,22.31215,57.33671,-69.70383,-97.616516,15.13913,-9.774349,-12.069931,20.270432,7.097168,2.9498901,5.2346115,7.6217194,40.0,-18.0,-18.0,4.6133575,-16.24488,-0.8582802,18.0
651,11.977009,-28.671501,6.6884003,-22.846252,18.74228,-9.6332245,18.263805,-6.6157837,2.6417236,0.21691895,-5.2484894,2.7334805,-4.700882,-18.0,-18.0,-12.105154,6.4855957,0.28847122,-18.0
652,2.7209969,49.393707,-8.661364,14.011841,2.9928894,-12.135596,-27.299988,28.723816,20.041382,-6.2681274,28.446012,6.78164,-20.892464,-1.7457047,11.095795,-40.0,-38.937927,18.0,-18.0
653,-6.527588,-40.442856,7.524658,21.910126,-2.6855469,16.162615,26.438961,-16.706879,-5.5289307,-40.0,-16.069183,-21.744894,0.37252045,18.0,5.206482,-40.0,40.0,18.0,-18.0
654,4.6218233,-79.81436,-24.800629,-26.444824,29.935486,-7.69915,19.477304,23.32428,-0.7564697,-10.886658,-8.884645,-31.687172,11.094818,18.0,8.096893,11.311516,1.770607,-18.0,7.131775
655,-10.156545,83.183,122.62428,61.768066,40.0,-11.240585,-48.60884,-18.996826,-5.5841064,-40.0,13.369617,40.0,9.336075,-1.3571978,18.0,9.488506,25.451508,-18.0,-0.76535034
656,-3.2013855,23.34964,19.60801,9.39679,40.0,10.829128,-35.200188,-10.328552,13.265381,9.2682495,-21.58484,-8.452728,-40.0,0.7180939,-3.814209,6.3419724,3.171692,-18.0,18.0
657,-11.318031,-3.34684,-45.17595,-24.084229,-40.0,-1.2573242,-22.217329,45.66089,37.347168,2.2236328,36.69599,18.869286,-2.401825,-10.936111,-18.0,-11.468872,-24.781624,4.6932526,-5.008545
658,0.6704178,-12.086212,-34.383575,-29.769165,-3.2125854,24.959137,16.80584,18.154663,38.33728,-8.528381,-14.893532,17.018105,-3.6017838,-18.0,5.2172546,34.00331,-40.0,0.20197296,3.3607788
659,1.5071716,-11.494232,-19.977554,-28.668823,0.34005737,2.9668808,-1.3447075,19.400421,32.17035,2.2131042,-3.5817947,39.619274,2.9048462,3.0041437,-18.0,40.0,-2.5830994,2.3060684,-18.0
660,4.12702,-6.0025063,-6.251045,-21.529541,1.1452332,18.681213,31.991867,2.7149963,24.888123,2.3016357,-36.596184,-22.879665,16.560219,2.2890682,18.0,3.9050407,3.4889069,3.2407684,-3.5697327
661,13.309395,-29.425419,-76.54182,-29.758057,-15.551025,-24.769127,-34.19893,111.173035,-300.0,40.0,67.52644,-1.4049699,36.13147,8.274605,-10.139404,-24.024086,40.0,18.0,18.0
662,-11.750748,60.58833,16.187859,-14.3272705,-40.0,-5.213028,-154.45273,-109.64853,-300.0,26.904724,-10.969671,6.8670235,-13.35527,-18.0,18.0,6.648535,40.0,18.0,18.0
663,-32.57368,66.154564,24.249405,-12.106689,40.0,27.294151,-89.338356,-153.5357,-300.0,40.0,-2.2789688,-18.577656,-40.0,-17.731077,-18.0,-27.331142,40.0,18.0,-18.0
664,-0.96868515,38.79995,-8.620834,-13.19165,-6.462158,-30.915403,-200.0,-43.71109,-176.8205,40.0,34.008003,22.487267,-40.0,3.3138275,-18.0,-6.125469,17.883087,-7.2944164,0.7080078
665,10.443787,28.62136,45.684044,9.712402,5.268036,4.749549,-102.659775,-172.40973,-237.4089,40.0,-41.733315,-20.72436,29.209835,-12.270752,0.43173218,16.708817,-40.0,-5.620844,18.0
666,-9.626907,14.627441,-17.88678,6.9382324,24.89804,34.439835,-47.93775,-18.522633,-97.36951,40.0,-9.40212,-2.0667496,40.0,18.0,2.9194336,3.8351479,-40.0,18.0,18.0
667,10.497566,6.9609833,3.663147,6.3256836,-11.800781,-3.819147,26.808088,57.632065,40.237427,40.0,13.186988,9.530136,9.591641,14.02602,18.0,-8.39451,-40.0,-10.339531,-18.0
668,13.527603,3.9058075,-4.0725403,-3.6785889,-29.82605,1.3930731,-32.900543,-1.3109398,-15.84021,40.0,-6.3058224,-19.42862,21.098759,18.0,-8.797913,-9.311214,-19.258163,-9.577652,-18.0
669,3.5380707,1.2754517,21.055542,-0.29516602,15.211853,-1.4826374,-13.98325,9.208389,9.698608,2.1450806,-2.837216,-15.240001,22.470566,7.636345,-18.0,-9.290363,15.952148,-18.0,-0.54190063
670,-15.716799,-14.588848,21.992004,-3.378296,-0.07614136,9.310905,31.43059,-26.667898,0.2565918,-6.1888733,6.653961,17.772818,-40.0,-9.016785,5.3410034,-2.981842,3.5069427,-18.0,18.0
671,3.35071,0.17614937,28.650879,1.8814697,-0.57974243,9.764286,3.3045645,-10.81282,17.630493,1.9640503,-26.520653,-7.457056,8.073608,-2.0016098,-18.0,18.593964,-2.3996582,3.8131332,-12.2256775
672,-8.640152,25.511353,13.778503,17.680542,-10.3272705,-13.503166,-6.3349113,15.216301,5.391144,4.208496,6.7352853,-0.36241913,-29.520393,-5.835472,-18.0,-22.26719,-2.9389954,-18.0,-5.0802307
673,-19.917645,-40.293594,16.934937,21.60913,0.048980713,-2.3444023,125.28782,-27.680187,-28.008728,22.26538,34.416046,-4.3385315,32.176468,-0.29776,-18.0,-40.0,40.0,-18.0,-18.0
674,21.506609,40.20381,-22.902527,15.474365,11.6918335,-4.68806,-48.80221,40.468933,3.8752441,40.0,-5.3722286,-9.988137,-29.565739,-18.0,18.0,0.10831833,40.0,12.246735,-18.0
675,-6.98868,-11.293068,23.957764,37.94818,18.136292,-1.2031612,11.671806,-39.738663,-35.872925,-8.221283,-0.3001995,25.169195,-4.19693,18.0,18.0,21.811008,4.4742737,18.0,18.0
676,15.814491,-41.621307,73.96759,-76.54291,40.0,7.5779195,1.1940842,-42.035877,-32.731323,1.624054,-31.129494,-2.3184338,39.60884,18.0,18.0,40.0,-9.031532,18.0,7.895447
677,-43.111988,33.35961,71.38547,-293.10248,40.0,13.047531,-18.110611,-41.99352,-27.033325,19.496765,14.145382,-7.896927,-17.254776,-18.0,-17.994019,-5.7319126,11.728432,18.0,18.0
678,15.642148,78.32484,61.83522,-300.0,40.0,3.7373314,32.037025,-52.238113,-39.214844,40.0,-11.5271,-16.609238,-37.700153,-18.0,-18.0,-34.759117,-24.775967,-11.263325,-16.173676
679,29.053583,95.090805,-160.33765,-300.0,26.989685,-13.822735,-22.31353,48.024673,-5.269287,-22.97464,8.677469,22.254143,2.4853847,2.0013695,-18.0,5.838393,-16.42461,-7.4250717,0.95095825
680,22.358824,129.47794,-73.37091,-236.02283,40.0,-4.6592026,-33.114113,10.426575,-21.233398,0.17636108,-15.8246,-14.7200775,40.0,3.0609405,-18.0,36.12343,-12.193201,-18.0,18.0
681,9.428114,80.41872,-80.0611,-248.23578,40.0,-14.285652,-13.026382,26.280151,5.841797,-9.681915,37.373795,37.0737,28.906326,-2.4693604,-18.0,-40.0,-16.23986,0.0939939,-10.982361
682,20.857643,52.661697,-100.29457,-122.47864,40.0,-0.36707306,-19.671549,36.532288,8.924561,-4.4436646,-4.3255005,2.7386904,2.718216,18.0,11.715515,2.0780373,-40.0,-18.0,-2.8710938
683,-18.68785,126.41429,-15.672546,-73.399414,40.0,3.9495335,-34.172394,-7.306732,4.98584,0.024749756,4.0605392,7.1633453,-40.0,18.0,18.0,17.025732,0.28984833,5.114609,18.0
684,-25.660942,-32.282272,25.53563,-74.12537,40.0,8.246999,22.389168,-38.151886,-5.953247,-5.653595,1.937458,9.9651375,15.668755,-1.404623,17.45993,12.04438,-11.255234,-5.1544724,-0.83270264
685,-14.972189,67.58938,13.453674,-38.555634,40.0,6.247813,-24.055874,-11.525635,2.2115479,-4.511322,-12.079914,-12.779064,-17.924454,-18.0,-1.3789978,-36.72179,14.927849,18.0,-18.0
686,-0.6830075,40.881996,-69.75303,-33.012573,40.0,-6.023205,-10.315985,35.658142,17.80017,4.0541687,2.2000675,-40.0,15.052216,-18.0,-18.0,-6.079727,-0.4520111,1.8946915,-18.0
687,4.848942,-84.936455,-0.12258911,15.245972,40.0,-3.0023346,20.326416,19.803284,4.527832,0.5545349,6.7049103,-16.579117,37.498062,11.938484,-18.0,-40.0,27.539703,18.0,-17.338715
688,-5.511162,13.774109,-24.683983,-2.7532349,-2.676941,-0.41693687,-11.313907,17.173157,12.894165,-3.969757,13.281746,2.5469055,-40.0,-3.1098747,1.0050659,-31.07226,-30.694153,10.724343,18.0
689,4.4298058,14.317989,39.574753,15.826355,-6.9916687,10.443512,2.8495808,-14.31665,-0.4395752,2.8197021,-27.313831,10.276779,-40.0,-5.923147,18.0,29.247343,8.141106,-18.0,18.0
690,0.15503693,-30.04181,-32.92681,-28.457764,-40.0,1.8135147,29.459358,14.987305,24.105957,-7.7821045,-13.011255,6.183296,-40.0,-18.0,-11.3685,24.92966,-4.2447815,6.5532894,18.0
691,-15.164024,23.71154,-1.3195686,-15.522766,6.175934,-0.70835495,-32.28733,-0.6174927,25.749512,-0.3274231,15.03469,12.840988,4.1824036,1.2009125,1.1833191,3.58844,24.46878,-2.081131,-3.4259644
692,-7.7257605,10.150055,-29.818382,-20.857056,-7.645233,-9.621693,-9.536903,25.786926,39.276,1.8973694,33.98702,12.361832,11.773338,12.803976,10.356537,-40.0,40.0,-1.8964615,-18.0
693,-5.5484467,-34.986603,-29.889065,-24.04132,-0.14874268,-1.1116753,1.8544922,39.53839,30.275085,12.612732,18.43851,23.891766,11.669689,18.0,18.0,-11.01516,-1.3322029,18.0,-18.0
694,2.2770233,-33.404396,-34.389297,-39.125854,14.697876,12.227734,15.076874,14.386993,21.95636,0.7906189,-3.1960049,3.1470327,4.944269,11.975952,18.0,2.2571106,-40.0,-18.0,-18.0
695,-6.3085175,-7.0503235,-38.97296,-13.68573,40.0,-10.561035,-6.117813,141.69086,-122.60962,2.4837646,19.033127,21.026722,16.904331,0.51737976,4.5646057,29.566442,-40.0,-3.7281647,12.465363
696,18.904684,46.64665,61.472977,30.699707,-4.730774,-5.453434,-153.62326,29.56134,-285.37744,-36.373993,-34.220642,-40.0,-14.609674,-7.7648964,-15.792755,40.0,17.773506,4.2940025,6.9529724
697,16.890842,35.165806,21.675812,-10.535156,8.636841,-7.309616,-200.0,-64.2637,-213.27588,-31.340729,-24.341301,-35.545948,32.224167,-18.0,-18.0,-2.267685,-2.7740707,-11.899757,18.0
698,10.272171,82.571976,13.637039,9.126953,40.0,-3.8025017,-166.9578,-98.238434,-235.36224,35.756287,-18.35583,-0.9720764,-19.998674,1.3631344,-18.0,-0.087005615,-13.728668,-6.450758,3.6151428
699,-12.196667,27.239239,3.4020634,2.6287842,-36.281403,13.812683,-94.16317,-20.40744,-104.62988,40.0,-10.50021,-40.0,-24.114204,-0.14691925,-5.4840393,-40.0,33.992996,3.4959984,-6.102112
700,-14.227489,22.422302,25.945236,5.9506836,-1.4760132,18.05896,-30.305641,-109.71228,-263.87158,40.0,-11.2729435,-40.0,40.0,5.151226,-5.9889526,-6.0086746,-7.307045,-1.0766373,-2.2943726
701,8.141106,-33.75109,-5.4875793,-0.7194824,-3.0920715,-5.3591385,86.01349,1.4501953,-126.990234,40.0,20.148981,24.368877,26.266243,4.177744,18.0,-1.09408,-3.545517,18.0,-4.345703
702,3.7386436,-23.092422,11.99353,-6.369629,4.2023926,-32.794754,48.026882,-48.47046,-215.85577,40.0,23.56166,40.0,-14.483192,-2.1876087,10.817627,6.415291,20.932968,18.0,-0.035217285
703,10.942894,-7.737089,39.598236,2.682373,36.541687,10.798674,1.3851547,-123.60072,-177.94272,40.0,-22.796097,-13.481888,24.293797,3.1795807,-7.1573486,2.1107178,-17.218231,-18.0,-18.0
704,-18.925957,-1.474556,-11.516907,6.8847656,-8.851929,6.743023,-0.9619293,-7.619169,-61.43988,40.0,10.4980545,9.552065,-10.783921,4.0239973,-2.314209,-7.336502,-1.1070786,-1.2079678,-18.0
705,2.7499154,31.05809,7.9630737,25.914795,3.6290894,-17.648537,-61.222195,24.300583,17.04773,35.55551,14.079078,1.1473866,40.0,0.33893967,-5.255127,-3.9054184,5.9168625,-18.0,-12.022522
706,1.639698,-8.563995,23.657532,13.862061,-1.7351074,2.6540203,10.347443,-1.5994837,0.1593628,-35.97525,9.625431,-14.928235,-27.18254,-8.34955,-18.0,-23.64685,3.8817139,4.3735294,10.239716
707,-1.0693817,-3.1393166,34.33551,21.86914,0.3463745,18.824715,13.757526,-43.065483,-23.205017,11.697266,-29.614202,-17.450047,16.729702,15.257088,-4.343506,32.377934,18.787992,18.0,18.0
708,-13.089142,-8.640503,8.31665,17.22638,8.035187,-1.5572357,11.34568,-13.5801115,-17.584595,0.6217041,0.78028107,-0.76490784,9.076782,-18.0,-1.4902954,9.852489,-8.209789,18.0,16.643188
709,17.905186,15.226156,21.693634,35.264038,-1.2134094,1.4294586,-10.954723,-35.400894,-31.44159,-17.11325,-9.599539,-28.621246,9.481674,5.006838,-2.7608337,-22.180328,-40.0,-18.0,-5.4451904
710,-0.49918175,9.20668,2.654602,16.710999,-24.491974,-4.064041,10.204476,-3.5005379,-13.362427,-40.0,-2.3090324,3.253456,-40.0,-3.5464334,2.5357056,-3.7565536,-35.25782,16.508858,-18.0
711,-10.683746,-16.019592,6.1504517,25.299133,8.350189,-1.4404321,31.66121,-16.739101,-20.733154,-2.0385132,15.73687,37.34642,-35.46393,-1.7906418,-18.0,24.222155,-15.445038,-18.0,-18.0
712,11.583439,16.138824,42.56978,29.031128,4.008972,1.9505177,-6.3483353,-38.634644,-25.014526,-0.010559082,-18.967838,-12.472603,12.210968,4.1816406,5.5689697,-10.986713,40.0,-18.0,-18.0
713,22.282227,46.401745,-14.211792,-2.794983,4.3935547,-1.6711559,-26.780464,6.60437,0.4251709,11.743652,-15.670043,5.6427975,27.433044,7.462166,8.392151,24.004831,-18.261826,-11.3114395,11.274658
714,-14.5865555,1.372963,32.55844,-179.52179,40.0,20.8295,5.9430695,-18.798424,11.609985,-0.6027832,-22.037348,-11.09864,-6.5617523,-2.048483,2.1004333,16.852573,15.739548,9.474379,6.1689453
715,-40.685646,87.578514,-35.011047,-191.39856,40.0,1.0912628,-43.4915,27.194382,-2.1724854,22.888672,25.130035,25.920345,-31.04506,-18.0,18.0,-5.12883,36.337242,-10.238396,-3.373108
716,3.180643,132.18758,1.3093872,-176.16217,40.0,10.939766,-25.390537,-27.030945,-16.402832,40.0,-13.636093,-4.6947823,-31.120995,18.0,4.9900208,12.331219,20.327625,9.548523,18.0
717,-41.890625,40.137184,-40.488815,-223.62457,40.0,8.601486,2.614643,-22.446136,-1.630127,-6.8272705,12.6362915,-5.530735,-36.156326,18.0,-6.0977173,-23.110231,-7.928153,18.0,-18.0
718,7.9520493,151.11208,-44.68239,-171.34503,40.0,-9.82325,-41.313713,29.43576,10.913208,-9.555145,-2.302185,-18.868813,18.350899,-18.0,-18.0,-18.131432,-40.0,-17.0951,-13.495575
719,4.9484587,23.545727,-135.15247,-147.9993,40.0,-14.595783,4.0361366,44.12372,1.2434082,1.8484497,19.90443,28.264591,2.5022736,-18.0,4.3339844,-0.81134415,-39.913734,3.3689613,0.8635559
720,-1.8453388,-34.315712,-37.881767,-48.440887,40.0,6.297867,14.052879,10.645752,5.4003906,12.220581,-12.112747,-13.33329,40.0,5.6163597,-8.121338,8.922657,-40.0,-18.0,18.0
721,-4.923092,56.46757,-65.2764,-30.570374,40.0,5.437557,-11.193047,28.733032,23.19983,-0.6357727,7.75799,5.425331,1.3278122,18.0,-18.0,8.957539,-40.0,-3.2802887,18.0
722,-8.385887,-2.087906,74.70871,41.58548,40.0,4.8753853,-8.018372,-5.1691895,-0.791626,-6.283478,-9.762199,34.13304,-4.9279785,-1.9807186,-18.0,9.651864,29.744843,18.0,-4.0049744
723,-9.327713,12.820412,-14.300888,-13.8479,-12.6188965,-8.599553,-17.359291,4.4908447,12.185181,4.9348755,12.827698,8.246868,18.749054,1.7426186,9.236267,7.046196,19.475906,-1.7273426,5.2894897
724,4.3463707,-10.387787,-46.095985,-27.559692,-9.261536,8.523605,25.8003,29.047485,31.753906,38.99948,-5.373006,-37.14041,-40.0,-5.6720657,18.0,-21.005224,13.165108,-0.5566025,-18.0
725,6.690048,-28.315742,-28.452553,-22.489807,1.6695862,-2.9267502,-12.3628845,21.188843,35.695618,-4.499481,15.9666,-4.6601334,-26.009274,-6.2243357,-4.4430847,-40.0,4.39888,-10.060669,-18.0
726,-4.7555695,32.79184,29.569855,1.5258789,0.4546814,-15.808788,-39.67409,-24.458496,14.128174,0.85653687,11.694485,-13.280289,38.10096,18.0,-7.8790894,-40.0,-12.119564,4.8398895,-2.8969727
727,-2.0768032,-31.063858,-48.67554,-29.693665,3.2708435,20.907867,30.203186,47.07733,41.57782,4.060974,-2.3475266,14.799343,40.0,-0.7014847,-1.5228882,17.028984,-11.760254,4.013138,18.0
728,-44.79445,-49.392654,-73.112656,-2.5517578,-22.351776,20.419212,-14.446884,106.90622,-139.17957,9.640228,17.211716,21.736603,-5.0854034,-18.0,9.511475,39.090145,0.5189667,-6.7658215,10.3515625
729,-2.473999,-17.45282,-35.63363,-23.411133,-5.971863,6.246147,22.130402,34.08432,-199.9195,-30.843933,1.192237,4.398567,6.4042816,-17.122066,18.0,1.6767635,22.327621,0.8387623,0.95202637
730,6.193306,40.259132,34.516495,-8.285034,1.4590149,-22.532814,-100.48166,-125.98392,-300.0,-40.0,-10.233696,2.420168,-4.339653,18.0,18.0,12.679558,4.1925583,18.0,18.0
731,1.229454,30.379284,-11.881901,-12.167969,-0.5484619,15.445227,-200.0,-34.96518,-252.82568,12.812164,7.97369,-16.787943,-6.500084,-18.0,-9.007599,-10.998856,4.4933014,18.0,-5.9477844
732,8.31377,34.605362,49.12948,7.119995,-1.5654602,-27.759895,-200.0,-100.63997,-181.4353,35.544006,-1.9399357,-5.074997,40.0,-18.0,-18.0,-0.77201843,-0.38565063,-7.7935257,-5.530182
733,-19.63382,51.31981,28.58892,7.6956787,1.6834717,15.387526,-177.42192,-111.34381,-162.89008,40.0,-24.857964,-22.043392,-15.5385475,6.586075,-3.7053223,-3.4163141,-9.637482,-18.0,-3.3345032
734,-15.216114,6.6267033,-34.775482,-2.390625,-1.6983337,10.972519,0.32118988,4.1756134,-63.171814,40.0,27.9053,6.2566433,3.068386,6.175087,-18.0,-13.946209,-0.89938736,14.866928,-2.1237793
735,13.637855,-13.262272,18.622131,5.2421875,-9.142487,-14.831764,30.021725,4.822464,-26.884705,40.0,12.122887,27.074638,13.447189,18.0,10.986298,8.577213,-2.9271698,-18.0,18.0
736,15.1085205,-13.741516,8.644897,-8.244263,-2.021881,2.5262375,25.81527,-22.571579,-58.152954,40.0,-16.606594,-5.8646164,40.0,18.0,2.4716187,24.151258,-5.3786983,0.6665268,-18.0
737,-10.621388,12.399067,-1.0634766,-5.1533203,-4.534363,27.378021,-14.531528,22.05252,-34.84906,40.0,-19.512491,-23.563614,40.0,-3.3152924,-2.5101318,-11.163818,-40.0,-18.0,-8.094177
738,-18.053543,14.896069,37.858887,4.548584,1.5456543,-23.888657,-8.593895,-54.860317,-69.045685,40.0,28.366684,20.769379,-8.6896515,-3.6475506,18.0,-24.214367,-1.2575455,-18.0,-0.28219604
739,2.032278,10.0301895,7.3621826,15.050293,-2.8226013,-3.7380562,-37.57232,68.812225,38.319122,35.882263,6.894058,-0.17543793,-40.0,-8.960956,-6.8645325,-8.191307,5.711685,-18.0,-3.3798218
740,-11.556404,-20.294922,-6.635437,21.07605,18.365326,-5.3938293,80.880035,53.26406,31.743652,40.0,14.900732,40.0,-6.343239,-4.6096115,17.56482,40.0,40.0,18.0,1.0647583
741,11.833691,29.767618,22.563843,25.455322,0.46429443,2.4862823,-30.376263,-26.530554,-22.596191,-8.832489,-31.57182,-13.867554,-28.367714,-18.0,-7.7872314,40.0,10.223698,18.0,6.9954224
742,10.853836,27.984606,29.920837,34.596924,5.7598877,10.942745,-20.1017,-45.439102,-37.949463,-2.1748352,-40.154846,-40.0,2.932373,1.705925,-10.875305,-1.2291181,14.907091,18.0,-18.0
743,-17.52833,-38.162277,12.768402,30.546509,-3.6828308,1.4390364,39.57686,-35.62455,-44.192383,10.255615,22.527313,1.7585983,-6.1242037,0.26316833,-18.0,-18.434608,2.9990807,-2.984196,-18.0
744,7.1988015,20.7043,8.809265,31.287048,-8.23349,3.793882,-6.091709,-21.029617,-33.567627,10.136353,-5.439995,1.8542252,8.965506,-18.0,-3.1734924,3.2020378,-40.0,-5.735344,3.5973206
745,12.368568,-54.020035,36.830475,-246.8678,-40.0,22.521683,20.44519,-20.782806,-6.8289795,4.384094,-8.138524,17.890594,40.0,3.611889,18.0,9.303482,-40.0,-18.0,7.4499817
746,4.5139465,67.29471,-132.5961,-300.0,10.898163,-19.715702,-34.768555,49.6481,2.04187,-26.19992,23.302748,18.719872,40.0,-1.0757904,7.148102,-5.52892,-2.608356,-18.0,-0.5165405
